season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-04-15,2022/23|2023-04-15|FC Koln|Mainz,current_only,1,0.5172261159493788,0.26440869740511685,0.21836518664550422,0.1576031048794031,historical,0.5001152499562277,0.2758654628236156,0.22401928722015663,0.15014995214270357,0.007453152736699525,0.011407243995434108
2022/23,2023-04-15,2022/23|2023-04-15|RB Leipzig|Augsburg,current_only,0,0.848354099687512,0.08688399452132481,0.06476190579116294,0.013595291761644281,historical,0.8731621552535525,0.06758647880995222,0.05925136593649528,0.009799281612632202,0.0037960101490120794,0.01653870371069358
2022/23,2023-04-15,2022/23|2023-04-15|Stuttgart|Dortmund,current_only,1,0.3070926038823133,0.2350998346750168,0.4578075614426696,0.15194681533665166,historical,0.3025393549123997,0.2330719254664144,0.4643887196211863,0.15359347209110766,-0.001646656754455994,0.0043874387856775625
2022/23,2023-04-16,2022/23|2023-04-16|Union Berlin|Bochum,current_only,1,0.5304302706441854,0.25996116305957806,0.20960856629623648,0.16264601154021377,historical,0.48073460217010716,0.2801692958750659,0.23909610195482695,0.1441363518468221,0.01850965969339166,0.0331304456493855
2022/23,2023-04-16,2022/23|2023-04-16|Werder Bremen|Freiburg,current_only,2,0.36012770817455403,0.29285267657119957,0.3470196152542468,0.27803767452888456,historical,0.3486545835354879,0.29216144881920436,0.3591839676453077,0.2661026029715573,0.01193507155732726,0.008109568260707412
2022/23,2023-04-16,2022/23|2023-04-16|Wolfsburg|Leverkusen,current_only,1,0.36269755406475596,0.2569289612075762,0.3803734847276679,0.13811675180421296,historical,0.3516863318920033,0.25850081255439805,0.3898128555535988,0.13781866919725155,0.0002980826069614029,0.0073408147818351255
2022/23,2023-04-21,2022/23|2023-04-21|Augsburg|Stuttgart,current_only,1,0.2917424772575876,0.2461553811403915,0.46210214160202084,0.1493260311547841,historical,0.24166881325904327,0.2283192606910337,0.5300119260499229,0.16965822852859166,-0.020332197373807565,0.045273189631934725
2022/23,2023-04-22,2022/23|2023-04-22|Bochum|Wolfsburg,current_only,2,0.25689843934443307,0.23132299605614687,0.5117785645994196,0.152178489061104,historical,0.2670740417859682,0.2451682733637073,0.48775768485032417,0.1668603666128963,-0.014681877551792288,0.016013919832730344
2022/23,2023-04-22,2022/23|2023-04-22|Dortmund|Ein Frankfurt,current_only,0,0.549003098151803,0.23452824381407802,0.21646865803411905,0.12512844269388226,historical,0.6065400579171744,0.21249243106295188,0.18096751101987374,0.09377998303427432,0.03134845965960795,0.03835797317691426
2022/23,2023-04-22,2022/23|2023-04-22|Hertha|Werder Bremen,current_only,2,0.5379589716862773,0.2634790474535702,0.19856198086015267,0.46585137687027967,historical,0.5240782426993561,0.2703799237244593,0.20554183357618472,0.452910891334168,0.012940485536111657,0.009253819324614101
2022/23,2023-04-22,2022/23|2023-04-22|Hoffenheim|FC Koln,current_only,2,0.36399698785699164,0.33895652596691717,0.29704648617609114,0.31331872488317164,historical,0.3550902441883748,0.3420284952900375,0.3028812605215882,0.30603180922486506,0.007286915658306581,0.005937829112411401
2022/23,2023-04-22,2022/23|2023-04-22|Mainz|Bayern Munich,current_only,0,0.25568546278761994,0.2349296706043476,0.5093848666080326,0.4067385363174813,historical,0.267940720084641,0.23521569835809594,0.49684358155726305,0.39138216692242134,0.015356369395059966,0.00836085670051298
